,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
312,TXN_7275407,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-20
313,TXN_2889622,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-11-01
314,TXN_6849113,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-07-14
315,TXN_2265316,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-12-29
316,TXN_9472241,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-06-30
317,TXN_7345414,Salad,1.0,5.0,5.0,Cash,In-store,2023-02-15
318,TXN_4473352,Cake,1.0,3.0,3.0,Cash,In-store,2023-11-16
319,TXN_2814363,Tea,2.0,1.5,3.0,Cash,In-store,2023-07-02
320,TXN_1846004,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-21
321,TXN_7140471,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-05-25
322,TXN_3119542,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-31
323,TXN_7773968,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-24
324,TXN_9081088,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-27
325,TXN_8559167,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-12-09
326,TXN_1130191,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-04-06
327,TXN_5215451,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-02
328,TXN_1040764,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-07-27
329,TXN_5457133,Juice,5.0,3.0,15.0,Cash,In-store,2023-03-03
330,TXN_2100697,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-19
331,TXN_7676968,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-02-21
332,TXN_5726998,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-08-12
333,TXN_4134594,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-27
334,TXN_5079340,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-18
335,TXN_1380601,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-03-11
336,TXN_3959152,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-21
337,TXN_7776739,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-23
338,TXN_8703771,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-12
339,TXN_2052395,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-07-06
340,TXN_9065402,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-12-22
341,TXN_3638955,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-09-02
342,TXN_8256593,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-09
343,TXN_9271457,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-27
344,TXN_5392603,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-14
345,TXN_6319728,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-07-18
346,TXN_9263299,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-08
347,TXN_2301505,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-03-21
348,TXN_5895177,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-08-16
349,TXN_8751516,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-04-20
350,TXN_8147357,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-20
351,TXN_1436343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-26
352,TXN_2214698,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-10-10
353,TXN_7480234,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-05-10
354,TXN_3283097,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-28
355,TXN_3093219,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-01-28
356,TXN_3515730,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-08-14
357,TXN_3665733,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-09-26
358,TXN_4010658,Tea,5.0,1.5,7.5,Cash,In-store,2023-09-26
359,TXN_1454467,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-15
360,TXN_2598728,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-01-13
361,TXN_3390285,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-06
362,TXN_8224079,Cookie,5.0,1.0,5.0,Cash,In-store,2023-10-16
363,TXN_1916339,Cake,1.0,3.0,3.0,Cash,In-store,2023-07-15
364,TXN_8611035,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-28
365,TXN_3595735,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-26
366,TXN_4884822,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-04-23
367,TXN_3668051,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-11-17
368,TXN_6169633,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-12-20
369,TXN_3884811,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-10
370,TXN_1234097,Cookie,4.0,1.0,4.0,Cash,In-store,2023-12-04
371,TXN_4518102,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-02-08
372,TXN_5939055,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-10-21
373,TXN_7809183,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-08
374,TXN_6071202,Cookie,1.0,1.0,1.0,Cash,In-store,2023-06-07
375,TXN_8158496,Tea,4.0,1.5,6.0,Cash,In-store,2023-06-19
376,TXN_2726848,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-09-11
377,TXN_3666858,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-12-27
378,TXN_5499915,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-01
379,TXN_4660753,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-04
380,TXN_8089522,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-02-12
381,TXN_1564754,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-03-14
382,TXN_1824506,Cake,1.0,3.0,3.0,Cash,In-store,2023-03-02
383,TXN_3229758,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-05-29
384,TXN_3677592,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-05-29
385,TXN_1002457,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-29
386,TXN_8056263,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-04-20
387,TXN_4732351,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-22
388,TXN_8049191,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-07-31
389,TXN_4980036,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-05
390,TXN_3022839,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-08-25
391,TXN_7701070,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-07-28
392,TXN_8048037,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-31
393,TXN_4619029,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-05-16
394,TXN_4444463,Cake,4.0,3.0,12.0,Cash,In-store,2023-05-16
395,TXN_1887522,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-02-20
396,TXN_6908953,Tea,1.0,1.5,1.5,Cash,In-store,2023-12-08
397,TXN_4759769,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-08-03
398,TXN_2254479,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-03
399,TXN_7555408,Salad,2.0,5.0,10.0,Cash,In-store,2023-06-06
400,TXN_6857943,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-01-08
401,TXN_9552845,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-02-18
402,TXN_6769465,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-13
403,TXN_7438831,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-24
404,TXN_3871837,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-12-15
405,TXN_3656762,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-07-31
406,TXN_4980282,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-22
407,TXN_3580786,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-03-28
408,TXN_2508476,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-04-14
409,TXN_1325631,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-02-11
410,TXN_8209125,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-30
411,TXN_1751164,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-09-11
412,TXN_3730415,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-09
413,TXN_4134253,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-07
414,TXN_3256497,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-20
415,TXN_8763180,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-04-16
416,TXN_3219175,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-02-23
417,TXN_6234872,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-12-23
418,TXN_7919440,Tea,4.0,1.5,6.0,Cash,In-store,2023-08-19
419,TXN_7558641,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-12-22
420,TXN_9940220,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-05
421,TXN_8805984,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-11-25
422,TXN_2130483,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-11-25
423,TXN_1972584,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-10
424,TXN_3150792,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-07-02
425,TXN_2980008,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-17
426,TXN_5511805,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-03
427,TXN_7292548,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-24
428,TXN_2169664,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-07-23
429,TXN_3234877,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-07-29
430,TXN_6368719,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-03
431,TXN_8852585,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-05
432,TXN_9201010,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-03-15
433,TXN_7817014,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-12
434,TXN_2873990,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-03-12
435,TXN_3088796,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-08-16
436,TXN_3414935,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-08-03
437,TXN_3607652,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-05
438,TXN_8502094,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-21
439,TXN_9068244,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-19
440,TXN_2696664,Cookie,5.0,1.0,5.0,Cash,In-store,2023-01-07
441,TXN_7633490,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-27
442,TXN_9292230,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-07-14
443,TXN_5081978,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-10-19
444,TXN_7314409,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-08-06
445,TXN_5645919,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-01-17
446,TXN_8006668,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-22
447,TXN_8818168,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-07-20
448,TXN_4369043,Juice,2.0,3.0,6.0,Cash,In-store,2023-03-25
449,TXN_3560062,Cookie,1.0,1.0,1.0,Cash,In-store,2023-03-20
450,TXN_4769307,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-12-24
451,TXN_7270652,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-14
452,TXN_4991815,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-11-06
453,TXN_6360132,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-16
454,TXN_8199829,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-07-29
455,TXN_9166449,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-07-31
456,TXN_7864939,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-08-19
457,TXN_2640701,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-05-07
458,TXN_3740963,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-01-22
459,TXN_8101633,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-08-10
460,TXN_6063966,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-24
461,TXN_3779640,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-16
462,TXN_8278833,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-02-26
463,TXN_8778598,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-09-02
464,TXN_7550103,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-01-19
465,TXN_3664656,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-08-13
466,TXN_7296560,Juice,2.0,3.0,6.0,Cash,In-store,2023-10-20
467,TXN_8136881,Salad,3.0,5.0,15.0,Cash,In-store,2023-08-28
468,TXN_3981449,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-21
469,TXN_5427506,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-09-15
470,TXN_2641386,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-03-25
471,TXN_1485417,Cookie,3.0,1.0,3.0,Cash,In-store,2023-03-02
472,TXN_4033802,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-03-02
473,TXN_9762324,Cake,2.0,3.0,6.0,Cash,In-store,2023-12-13
474,TXN_1628509,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-12-13
475,TXN_8259257,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-12-13
476,TXN_4183823,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-03-28
477,TXN_2239041,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-24
478,TXN_4696439,Cookie,1.0,1.0,1.0,Cash,In-store,2023-05-27
479,TXN_8826983,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-01-14
480,TXN_8267034,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-20
481,TXN_1959334,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-06-29
482,TXN_6842808,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-22
483,TXN_2947822,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-27
484,TXN_5531712,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-01-09
485,TXN_2148838,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-05
486,TXN_1330506,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-11-10
487,TXN_5898743,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-18
488,TXN_8957369,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-10-18
489,TXN_9340653,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-10-19
490,TXN_2493446,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-19
491,TXN_4538354,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-21
492,TXN_7098730,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-11-10
493,TXN_7533411,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-09
494,TXN_2690314,Tea,5.0,1.5,7.5,Cash,In-store,2023-08-10
495,TXN_8171171,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-13
496,TXN_2968827,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-09-14
497,TXN_4546375,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-20
498,TXN_1387401,Cookie,4.0,1.0,4.0,Cash,In-store,2023-10-19
499,TXN_6727029,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-07-07
500,TXN_3917193,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-17
501,TXN_8518516,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-08-16
502,TXN_2062854,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-01
503,TXN_4075863,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-05-21
504,TXN_5624860,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-08-22
505,TXN_4621665,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-01-17
506,TXN_6669417,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-01-03
507,TXN_7837381,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-17
508,TXN_1725926,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-12-23
509,TXN_3403173,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-06-24
510,TXN_3381656,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-10-26
511,TXN_9956154,Cake,4.0,3.0,12.0,Cash,In-store,2023-05-11
512,TXN_7110444,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-12-07
513,TXN_6250692,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-01
514,TXN_1183995,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-03-28
515,TXN_9452225,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-02-26
516,TXN_9113574,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-04
517,TXN_5813015,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-10-07
518,TXN_3213035,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-05-21
519,TXN_3789752,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-12-16
520,TXN_7578769,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-30
521,TXN_3515664,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-09-25
522,TXN_6209258,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-06
523,TXN_8594004,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-25
524,TXN_6422433,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-09
525,TXN_2865033,Coffee,2.0,2.0,4.0,Cash,In-store,2023-08-03
526,TXN_5547519,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-05-13
527,TXN_2392263,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-02-08
528,TXN_3810451,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-12-21
529,TXN_4669664,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-12-21
530,TXN_9470612,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-04-30
531,TXN_7507962,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-06-22
532,TXN_1109715,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-07-15
533,TXN_8320245,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-04-09
534,TXN_5904646,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-26
535,TXN_4498526,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-06-20
536,TXN_2744907,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-12
537,TXN_5209585,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-12
538,TXN_2213556,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-30
539,TXN_3826038,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-10-20
540,TXN_7596587,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-02-08
541,TXN_7380277,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-24
542,TXN_1353479,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-09-20
543,TXN_6054137,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-05-09
544,TXN_7609853,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-22
545,TXN_9266394,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-07-12
546,TXN_5448157,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-11
547,TXN_8298311,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-11-21
548,TXN_6744866,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-11-21
549,TXN_6152588,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-11-21
550,TXN_6569656,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-02-28
551,TXN_2156206,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-02-04
552,TXN_3142258,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-11-03
553,TXN_5739806,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-18
554,TXN_9228978,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-09
555,TXN_5897205,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-06-10
556,TXN_1556652,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-06
557,TXN_8608765,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-09-02
558,TXN_8764825,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-02-02
559,TXN_1124753,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-10-19
560,TXN_9410981,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-02-07
561,TXN_7611120,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-30
562,TXN_2106959,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-09-05
563,TXN_2237115,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-01-13
564,TXN_6836137,Cake,4.0,3.0,12.0,Cash,In-store,2023-08-30
565,TXN_6316959,Tea,2.0,1.5,3.0,Cash,In-store,2023-11-10
566,TXN_2265984,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-10-18
567,TXN_6352917,Salad,5.0,5.0,25.0,Cash,In-store,2023-05-05
568,TXN_9564123,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-03-23
569,TXN_3946544,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-02-10
570,TXN_1123138,Salad,1.0,5.0,5.0,Cash,In-store,2023-02-10
571,TXN_9212503,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-10-08
572,TXN_1921262,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-24
573,TXN_1259824,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-04-29
574,TXN_6868049,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-14
575,TXN_2806243,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-01-14
576,TXN_9759896,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-12-02
577,TXN_7560807,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-04-16
578,TXN_3286932,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-07-11
579,TXN_3481470,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-12-24
580,TXN_9907327,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-10-07
581,TXN_3469469,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-10-25
582,TXN_2681833,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-10-05
583,TXN_3179966,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-05-27
584,TXN_3629351,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-21
585,TXN_3142836,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-11-01
586,TXN_4998786,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-25
587,TXN_7228816,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-04-21
588,TXN_6904590,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-02-19
589,TXN_2126408,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-19
590,TXN_8664315,Salad,2.0,5.0,10.0,Cash,In-store,2023-08-14
591,TXN_8958593,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-08
592,TXN_2383598,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-09-19
593,TXN_2211685,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-06-06
594,TXN_1503602,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-16
595,TXN_8716752,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-12-05
596,TXN_4266787,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-12
597,TXN_5933480,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-04
598,TXN_8255965,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-11-16
599,TXN_4364091,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-14
600,TXN_8964812,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-10-14
601,TXN_6721531,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-03-06
602,TXN_5447508,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-28
603,TXN_5686113,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-09
604,TXN_9239779,Salad,1.0,5.0,5.0,Cash,In-store,2023-01-09
605,TXN_9265319,Salad,3.0,5.0,15.0,Cash,In-store,2023-11-15
606,TXN_9265313,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-01
607,TXN_3397609,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-22
608,TXN_9347203,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-15
609,TXN_2132186,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-02-01
610,TXN_3383926,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-07-08
611,TXN_6905718,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-02-20
612,TXN_3130548,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-08-21
613,TXN_9356512,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-06-06
614,TXN_7993951,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-12-14
615,TXN_6362093,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-03-19
616,TXN_4876440,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-07-01
617,TXN_9323513,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-05-04
618,TXN_9097641,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-12-16
619,TXN_1775884,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-08
620,TXN_8536115,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-07-11
621,TXN_8032010,Tea,1.0,1.5,1.5,Cash,In-store,2023-06-14
622,TXN_2915281,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-07-01
623,TXN_3468006,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-28
